,filename,genre,path,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
245,classical.00019.au,classical,data/genres/classical/classical.00019.au,0.0079931235,0.28401762,1184.632142061296,1525.0447373783763,2289.4528226586685,0.057591488486842105,-475.84906,141.52058,-8.481038,33.996674,0.5306311,6.0455203,0.025262414,9.534499,2.1618295,7.085843,-8.051203,-0.10129266,0.79387003,3.873308,5.3137636,4.670821,6.8686132,5.391767,1.0472853,-6.4921284
246,classical.00079.au,classical,data/genres/classical/classical.00079.au,0.018847767,0.21762699,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.55728,171.02715,7.3789954,-3.1290307,0.7910536,-11.140401,-12.525169,-6.8948927,-5.8411036,-8.446662,-8.470935,-8.330275,-7.373576,-6.7333503,-6.086332,-7.057518,-6.6497974,-4.2925873,-4.4056826,-4.9173665
247,classical.00040.au,classical,data/genres/classical/classical.00040.au,0.019744933,0.25058645,1396.6912386576882,1525.3480955162795,2652.725625997726,0.0726431737374226,-358.6339,129.09256,-30.403177,19.887115,-10.385148,-0.6507226,-10.607766,1.5449033,-3.9749873,1.8642582,-8.841996,-7.1680827,-8.213492,-5.940117,-0.11321691,4.2803454,8.969018,12.801988,14.686911,11.511354
248,classical.00001.au,classical,data/genres/classical/classical.00001.au,0.030627836,0.2150638,1360.4083538769598,1441.1438309855646,2387.2188981472523,0.0877715781008127,-324.05878,133.61005,-25.0311,24.567553,-11.933687,17.662527,-5.5306935,1.7166861,-10.56964,-0.84597874,-7.7981124,3.5223997,5.041735,1.3618337,3.0033457,-3.1248627,-4.2915335,0.5912183,2.8719728,0.36627045
249,classical.00061.au,classical,data/genres/classical/classical.00061.au,0.048188843,0.28166983,1322.0264163532718,1590.2333285288778,2473.626708984375,0.07612614587364551,-274.42685,148.3745,-20.327087,21.803083,7.950628,3.7862444,-2.2295399,-6.097595,-5.6304703,-6.695998,-5.915319,-4.592368,-1.5406103,-3.0287364,-4.697145,-7.715004,-7.2125173,-5.4107504,-5.2469854,-5.2701507
250,classical.00064.au,classical,data/genres/classical/classical.00064.au,0.012563469,0.19892578,1118.1087949481134,1944.7963016881404,1873.613670514464,0.04229906395123839,-498.72952,145.6749,46.519844,15.262437,3.0609848,-0.831217,-5.2151246,-6.20145,-3.8140428,0.083686665,2.722813,2.2210474,0.23898767,-0.46107638,-0.8743078,0.5857775,3.2831476,2.308998,-2.5719666,-4.819585
251,classical.00011.au,classical,data/genres/classical/classical.00011.au,0.021505473,0.24305639,949.4608319703761,1112.2454130054753,1695.881411903783,0.06072601223877709,-385.24686,177.25679,-9.321699,24.37734,5.833107,-4.5608115,-6.349945,-6.98206,-4.130706,3.8517642,-0.3556199,-0.934136,-3.6586468,-2.1045587,3.6465394,0.7222499,-1.2262982,-0.74741536,2.7958648,1.5541767
252,classical.00045.au,classical,data/genres/classical/classical.00045.au,0.13862804,0.23627931,1175.77635010945,1502.5811648255053,1901.213503622049,0.0622955416747291,-170.87169,157.05333,-21.972237,5.248212,-4.095151,-3.6859565,-8.814517,-4.855916,-7.8824162,-5.4114943,-9.368365,-6.6205916,-7.813977,-1.4581609,-3.5972126,-2.8627453,-3.917558,0.20200336,-3.4351768,-0.8327046
253,classical.00003.au,classical,data/genres/classical/classical.00003.au,0.02944977,0.23423605,1526.6470666771077,1499.5326169159782,2915.9740341706174,0.10895172213622291,-326.86484,127.391304,-30.596096,37.4688,-5.2961035,20.810871,-1.778644,-4.604763,-4.054473,5.228941,-0.6458985,2.8076396,7.2521753,3.9806387,-2.3890357,1.490969,0.5834443,-0.6105862,2.3344684,2.6497421
254,classical.00023.au,classical,data/genres/classical/classical.00023.au,0.017132366,0.26715586,983.6863867165931,1403.9756059575564,1852.513798102506,0.044227245791408666,-406.91776,163.0825,-2.3612192,32.38403,7.9803166,9.600346,-5.4201736,9.466267,-3.042097,10.165266,-10.342407,-5.423225,-8.041795,-2.0908072,0.39918193,3.3924236,3.502365,7.387802,6.4484396,0.18480113
255,classical.00095.au,classical,data/genres/classical/classical.00095.au,0.013565917,0.2275452,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.60547,89.83272,-18.717682,37.798485,6.0081596,4.1581182,-1.981775,12.124463,4.1675076,13.788769,2.8244221,5.887097,6.128175,8.144628,12.357588,7.093215,2.4143646,0.784179,-3.4213686,-0.74609846
256,classical.00056.au,classical,data/genres/classical/classical.00056.au,0.18993661,0.31289953,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858,-81.10374,129.1028,-42.538536,33.17806,5.6593075,-6.402166,-2.2650597,7.3727036,-18.718641,2.5008821,3.786016,1.9346387,-10.066492,0.94454974,-3.573206,-6.1683483,-8.033391,3.7758758,-5.0296087,-0.8535129
257,classical.00014.au,classical,data/genres/classical/classical.00014.au,0.031621873,0.2340858,1279.6145776785581,1370.5741195078988,2389.5022176736647,0.0684731309258901,-324.59613,147.81468,-31.922857,27.394758,-4.4902134,-4.173857,-12.577784,-5.1337495,-7.733084,0.8345268,-8.187137,-0.8302456,1.007084,3.6663122,6.2048354,4.7068076,-0.04757492,-2.3404026,2.2322047,-0.5501911
258,classical.00002.au,classical,data/genres/classical/classical.00002.au,0.043869056,0.27786523,1490.0348101512677,1599.9591017638193,2784.9164933243032,0.09004972003192724,-235.2558,141.12819,-34.666855,30.979235,-16.377935,23.111984,-11.0314455,7.6394663,-19.008242,4.2356496,-11.820916,8.909784,-1.4338719,4.281026,1.48214,3.1879742,-1.3095182,2.9298193,-1.6610034,-2.8966658
259,classical.00005.au,classical,data/genres/classical/classical.00005.au,0.043271575,0.26858154,1431.4275607948398,1558.3881491925486,2836.6578471180824,0.07523877406636997,-264.24734,138.14891,-30.094566,37.81559,-7.173775,6.776308,-11.798505,4.7128506,-9.830426,5.849233,-9.574091,2.6678667,-4.7915354,-1.4049917,-2.094342,2.984209,3.3614771,4.814611,1.7617613,-1.8267671
260,classical.00034.au,classical,data/genres/classical/classical.00034.au,0.038926434,0.27404577,1369.6275534158517,1465.9043702965803,2655.1172782023996,0.07356796028444272,-309.22638,138.64908,-29.71116,33.620068,-0.36660153,5.239733,-6.3274455,3.2676802,-6.717178,-0.69660825,-13.243366,-8.522911,-9.665678,-4.2991505,0.25418234,1.0258876,1.9058712,3.7182648,2.5559196,-4.9287953
261,classical.00055.au,classical,data/genres/classical/classical.00055.au,0.013055688,0.18656375,1079.4489813722073,1388.5558976974628,1764.672662599168,0.059341288941563465,-484.028,144.17664,1.3993113,8.103259,4.9319897,-2.3225603,-2.747426,-6.8370304,-10.140658,-8.057537,-7.152664,-10.565808,-7.789401,-2.9571757,-0.26142812,4.3012733,5.2966127,0.18579748,-4.5301175,-1.87241
262,classical.00067.au,classical,data/genres/classical/classical.00067.au,0.031687785,0.26735342,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.576,143.42525,31.343834,14.031338,1.5243756,-2.2910316,-6.47889,-8.102931,-5.9248185,-4.462899,-2.7833612,-0.80947274,-1.20814,-2.3808455,-3.8103266,-3.5154004,-2.7125175,-2.3857849,0.6228238,2.6675763
263,classical.00012.au,classical,data/genres/classical/classical.00012.au,0.031418923,0.23565796,1179.9086542698367,1332.0760426712775,2153.69531023244,0.06593875471652477,-362.7068,143.95001,-18.978735,30.648396,1.0513625,0.26869902,-7.9717984,-3.8689754,-8.924188,3.2462318,-4.4491057,3.6338744,4.9317765,3.2798994,6.3711314,6.0724907,3.8466637,-0.2521299,1.1599385,1.7927815
264,classical.00042.au,classical,data/genres/classical/classical.00042.au,0.13466544,0.26172817,1327.3144253859778,1326.718842916638,2172.5701960985875,0.09385279605263158,-160.31596,164.13042,-48.88659,1.5945274,-7.5911255,-2.6257246,-11.076491,-7.0246425,-8.119808,1.2334963,-5.495746,-4.2203636,-5.457256,-1.710066,-3.0921745,-1.292396,-6.099581,-0.9280155,-4.045848,-1.5577325
265,classical.00084.au,classical,data/genres/classical/classical.00084.au,0.021982316,0.24549077,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994,-369.1842,171.98698,-27.298708,6.0327835,-0.122547254,-10.674321,-11.9141445,-10.192113,-11.358971,-10.504355,-8.370093,-9.797995,-5.0510845,-5.084386,-3.0384417,-1.7184575,-1.8490895,-2.2574778,-1.273307,-0.4411676
266,classical.00099.au,classical,data/genres/classical/classical.00099.au,0.010502625,0.33386263,1524.906760869066,1868.921917584753,3325.1048935456174,0.08068318558920279,-378.72446,126.49417,-18.816746,42.88675,-14.29465,25.343916,-14.648359,18.693272,-10.193096,21.11294,4.447902,18.226377,-10.27583,8.955646,1.2109821,6.280481,2.5305846,4.389195,1.7050616,9.986726
267,classical.00043.au,classical,data/genres/classical/classical.00043.au,0.11540756,0.19095671,1063.1533055256577,1552.0890396262078,1610.948592147591,0.051040885618227554,-249.53381,161.60559,10.13459,-3.0793083,-0.6013951,-2.0767028,-12.190371,-8.60327,-14.6388035,-12.051189,-12.306467,-7.1756816,-7.889322,-2.0821,-2.9086137,-0.85994357,-3.972877,-0.8835446,-3.9874752,-3.8852253
268,classical.00020.au,classical,data/genres/classical/classical.00020.au,0.0384385,0.26906455,1218.2905079495445,1353.6162242192177,2295.177788040586,0.0698128809500774,-300.93768,161.11116,-24.24414,27.965082,-2.8448298,2.3656623,-11.248684,0.21280748,-6.822385,6.087223,-8.132076,-1.8083247,-4.104602,-2.0456684,-1.5964375,0.6466489,1.4544135,-0.22109362,-1.292084,-7.1005263
269,classical.00037.au,classical,data/genres/classical/classical.00037.au,0.041551378,0.28417307,1534.0649775815205,1464.7107229101764,2838.2245043113876,0.09395219076528638,-275.34625,125.31128,-41.04367,24.590538,-4.7679615,-4.266323,-14.999459,-5.0511284,-4.9915376,2.46848,-10.886419,-8.020302,-5.1550593,-4.618427,0.7149348,6.5177035,5.9065533,2.6838138,-2.0320349,-8.060385
270,classical.00085.au,classical,data/genres/classical/classical.00085.au,0.0388886,0.30965278,1525.619292996841,1588.1754674169515,2732.97514073989,0.09158788155476007,-246.18962,149.44774,-41.977005,11.61573,-10.285991,-4.013753,-7.1393476,-10.134029,-9.423484,-7.1701813,-3.1502817,-5.630423,-2.5798812,-4.521075,-6.165346,-4.970549,-3.3465536,-3.3452754,-0.6728255,0.22149904
271,classical.00025.au,classical,data/genres/classical/classical.00025.au,0.06412312,0.29734242,1184.0803873157924,1304.6038035798845,2139.1787313455397,0.068293993687113,-221.2629,173.33708,-37.462177,24.364592,-8.68842,3.388083,-12.841212,1.0831414,-15.32858,0.4249903,-9.622421,2.298098,-4.482634,0.36416572,-1.4875343,1.8118337,0.22852899,-0.96670985,-0.48761195,-6.2661138
272,classical.00082.au,classical,data/genres/classical/classical.00082.au,0.042976044,0.28279743,1415.0792102867363,1448.7435905958482,2489.5016129910023,0.08737929022349071,-264.03687,142.14725,-51.360718,5.0338383,-20.262505,-17.13011,-16.068241,-20.306543,-15.035513,-9.732967,-8.395368,-11.771166,-6.8785443,-4.600869,-2.0515704,-2.3752875,0.96447283,3.0212674,1.3779566,5.553212
273,classical.00058.au,classical,data/genres/classical/classical.00058.au,0.029998526,0.26569653,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863,-349.97766,161.83293,-3.3698096,14.192184,5.7752833,3.5416892,2.9785938,-7.105821,-7.92155,-0.35946277,2.8358877,-2.4959776,-6.779701,-8.83205,-6.674718,-4.899662,0.10075667,4.2599273,5.1004577,2.6089818
274,classical.00093.au,classical,data/genres/classical/classical.00093.au,0.082526974,0.22694792,1623.8593881098134,1551.6274336122924,2732.316811387384,0.10825822670762383,-207.34627,117.601685,-41.39534,13.248821,-1.6777154,15.513966,-10.356033,-1.8705038,-12.746047,7.0132804,-0.7721616,2.0636392,-8.267795,-1.4698225,-7.082921,0.93570185,-5.5408273,-8.498916,-1.4860444,5.3822813
275,classical.00072.au,classical,data/genres/classical/classical.00072.au,0.02073151,0.27942064,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468,-360.82178,138.9993,-12.939265,33.80576,7.5860834,-1.7161155,1.0366657,4.077864,3.9335077,0.9317127,0.50420976,4.6846004,3.3431869,-2.251255,-1.8528675,2.21503,1.7847875,-1.5196736,-3.2535207,3.9989493
276,classical.00073.au,classical,data/genres/classical/classical.00073.au,0.043831587,0.21632834,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.75275,152.91249,-27.590593,16.318111,-3.1567295,-8.933618,-5.425213,-9.775881,-7.109972,0.29328004,0.8703542,5.411912,8.193733,4.1998916,2.0572605,3.0330756,-0.38666967,-2.813876,-2.9040785,1.3338028
277,classical.00029.au,classical,data/genres/classical/classical.00029.au,0.041608013,0.24693537,1558.8139525993834,1578.5636815986038,2922.0656640020316,0.09221523981714397,-297.21973,130.28058,-30.588888,27.49037,-7.0596185,1.9903347,-11.12716,4.754547,-8.772727,5.4197206,-5.373447,4.46951,1.7315198,1.888136,-1.310469,1.0909127,-0.9895016,-1.4648294,0.63597137,1.1599151
278,classical.00038.au,classical,data/genres/classical/classical.00038.au,0.044319287,0.29441014,1279.0416614368512,1339.0723988523516,2376.66062865833,0.07583589819562693,-276.04333,146.37161,-36.571274,24.187738,-2.539282,-2.1773956,-13.293067,-6.525787,-9.3940735,-3.1207738,-11.531569,-4.1906815,-1.6772901,-1.5206869,-3.1979535,-1.768453,-2.2389002,-3.524319,-2.994683,-3.3035483
279,classical.00048.au,classical,data/genres/classical/classical.00048.au,0.16094384,0.29654676,1515.5620851292708,1642.2011678894871,2770.9165779798764,0.087271581124226,-123.81388,148.48593,-21.538658,17.44088,-1.4277246,4.178464,-6.992981,-5.0811753,-5.793178,5.0418606,-6.2461596,-1.9727547,-0.97106093,-2.452157,-4.3204827,-0.8659626,-4.7149525,-2.2298326,-5.13243,-3.2150638
280,classical.00062.au,classical,data/genres/classical/classical.00062.au,0.03895614,0.32022476,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239,-305.3965,135.92575,-11.755876,18.222889,10.38824,3.0167267,-5.595542,0.14511618,-1.348897,-1.867906,-3.207136,-6.7403636,-2.69287,-5.595527,-4.521924,-4.7830253,-5.370309,-2.6221504,-5.83681,-6.928835
281,classical.00088.au,classical,data/genres/classical/classical.00088.au,0.028241822,0.2941349,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.77554,157.33685,-37.35421,15.771007,-5.749817,-4.457769,-6.815905,-10.737252,-9.8834,-8.153301,-5.4176736,-7.8376493,-2.7320712,-1.108236,1.6503444,3.6421795,3.0843685,0.10920564,-0.7951717,-2.738005
282,classical.00086.au,classical,data/genres/classical/classical.00086.au,0.03152146,0.3121577,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.4252,159.58241,-29.540638,18.552221,-9.888207,-3.4242804,-10.992089,-9.775557,-8.2961855,-4.2472496,-2.861833,-5.9743223,-4.022138,-3.3484647,-3.3867211,-1.8592888,-0.44200596,1.8984973,-0.11611523,-2.816877
283,classical.00096.au,classical,data/genres/classical/classical.00096.au,0.05700021,0.29314247,1932.858343454793,1740.3550384062244,3573.061727517899,0.11752045339106038,-203.58717,111.198326,-51.526943,39.47595,-10.546441,11.894381,-13.180364,15.112911,-7.285829,13.369071,-7.3013415,3.8365474,-3.773128,5.291516,4.111487,6.6390133,2.993226,3.5397496,-3.361387,-3.682384
284,classical.00052.au,classical,data/genres/classical/classical.00052.au,0.055504654,0.3879492,2411.938717521315,2436.3554414966125,4994.71146432977,0.12697013169988391,-186.39886,86.65773,-15.707338,14.743796,-2.216229,6.2698216,-0.889201,0.6652991,-6.0868883,-5.210793,-7.860585,-1.7171627,-4.707717,-2.0587988,1.4084771,2.7604787,3.301349,3.1108613,-4.410137,-5.0380425
285,classical.00044.au,classical,data/genres/classical/classical.00044.au,0.017931728,0.25211322,1181.0215862992002,1411.5926414076798,2031.9960461312403,0.07170553768382353,-402.21555,154.03911,-15.219432,15.300229,-3.0884771,-3.1902325,-9.787203,-17.31869,-12.307777,-7.9078827,-7.088668,-0.28482452,1.5523142,-1.4721154,-1.7416347,1.8519865,5.0342855,-0.74542433,-0.13665885,-2.8589218
286,classical.00027.au,classical,data/genres/classical/classical.00027.au,0.02841945,0.2407049,901.8344805273022,1171.9157959545257,1456.6661917388255,0.05344941224845201,-366.2202,181.60065,-5.5249543,27.001509,-4.817762,4.6137314,-10.527353,0.16398685,-11.134352,3.5836816,-10.331133,-1.0819359,-4.5992074,-0.4844039,0.8384128,0.24792154,2.1312027,0.7044462,1.0291938,-3.0619652
287,classical.00057.au,classical,data/genres/classical/classical.00057.au,0.016777493,0.25379294,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588,-367.16718,112.84346,-18.75544,10.16841,-1.6102495,3.807522,0.9193493,5.0650916,-5.365445,-9.519147,-8.492283,-1.7849529,1.2987915,-3.8683455,-2.6378126,-1.0534898,-1.2715235,-2.5035367,-2.5724726,-4.0622325
288,classical.00024.au,classical,data/genres/classical/classical.00024.au,0.06669565,0.25334954,1253.174115939843,1371.5282340741614,2292.91113508006,0.07164771490421827,-223.13293,163.24034,-34.404713,24.170496,-10.289188,3.2278335,-12.866945,0.79577523,-14.27435,1.6620183,-10.140788,0.24663815,-4.540335,0.11014791,-2.866472,1.3488134,-0.336784,-1.0594721,-1.094791,-8.060089
289,classical.00083.au,classical,data/genres/classical/classical.00083.au,0.041897476,0.24466582,852.9122973003538,997.1419965234162,1401.2831932989068,0.05079296572658669,-338.8257,190.19807,-16.32957,3.691678,-0.43897882,-8.891756,-10.386075,-16.370459,-13.287487,-10.788423,-8.6450405,-8.28463,-4.6191254,-3.7975733,-4.5461307,-3.6572273,-0.94370383,0.54229134,-0.26284564,-1.5603526
290,classical.00036.au,classical,data/genres/classical/classical.00036.au,0.016010107,0.23928241,1281.7708462575204,1502.8957260222567,2440.360243475474,0.059410449521091334,-419.2289,127.44835,-3.7927341,23.19407,-4.3380632,4.040501,-8.202416,-7.616569,-7.080099,-2.924447,-7.414776,-5.4390063,-9.09989,-10.616878,-5.737675,-0.3924861,7.027566,5.593974,-3.46912,-5.166212
291,classical.00077.au,classical,data/genres/classical/classical.00077.au,0.016757213,0.21901546,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313,-477.96844,155.3399,12.7625065,5.5207095,2.3880467,-10.645416,-16.635927,-12.53545,-11.18464,-9.3760805,-3.217065,-2.766592,-6.466333,-8.296723,-7.092608,-7.4754643,-5.32573,1.2610139,1.8749835,-1.6579994
292,classical.00000.au,classical,data/genres/classical/classical.00000.au,0.03625489,0.25239107,1505.2990118015812,1558.9528490936889,2717.0085706208883,0.09824505974264706,-268.15594,135.68958,-34.07063,25.630829,-12.969512,17.891945,-9.996482,5.6280513,-14.142415,7.4983516,-3.9615996,8.261255,-1.3529332,-0.38225803,1.031764,3.807187,-0.3037965,1.778557,0.8903276,-0.83788437
293,classical.00071.au,classical,data/genres/classical/classical.00071.au,0.051705267,0.2081129,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579,-269.66534,136.48387,-25.0126,26.390673,0.675733,-5.3815455,-1.1208974,-1.5107849,-0.15594482,-3.7792587,-9.27979,-3.146819,1.6409774,0.67620057,1.8984605,2.2312775,-2.1283166,-3.663708,-1.07412,3.5301902
294,classical.00041.au,classical,data/genres/classical/classical.00041.au,0.021300973,0.26821297,1329.251894109989,1415.5428911584668,2462.126778522881,0.07881698372194272,-368.4409,124.27625,-31.57869,17.614763,2.323813,-5.951696,-11.808548,-5.548754,-5.406486,-1.304525,-8.4323225,-3.6182034,2.203685,-0.047956247,0.23725452,2.5096114,3.0935109,4.8367867,6.2175684,8.726849
295,classical.00080.au,classical,data/genres/classical/classical.00080.au,0.0052756136,0.43790936,972.0335266926701,1615.1168674624225,1907.4134661317241,0.031537602191369966,-549.789,157.08478,6.5710278,34.439644,13.277488,5.745884,5.0605135,-3.009929,2.0607245,3.0761263,2.013797,3.2408822,5.669565,5.70483,3.638744,4.090257,4.329781,3.3573902,2.6227622,1.6624794
296,classical.00018.au,classical,data/genres/classical/classical.00018.au,0.01868496,0.23907886,1157.8898583070984,1320.7693344880083,2181.97847254136,0.07066888484423374,-405.6738,145.7073,-0.8328105,23.074003,9.221292,-2.6493297,-5.7474666,-2.08504,-0.6423529,6.7624383,2.8043299,2.4406667,5.080262,2.3873985,1.868199,2.4992964,1.5197643,-2.263746,-1.4423907,2.61346
297,classical.00066.au,classical,data/genres/classical/classical.00066.au,0.031731356,0.18703245,794.9184861016802,1295.689451584451,1007.277242465654,0.04503222958591331,-429.34622,175.15427,31.90371,4.2700105,1.0521849,-5.770809,-9.479317,-11.282057,-10.581429,-8.662843,-6.3347793,-1.6808265,0.82096535,-0.18507805,0.03162604,0.20613301,-1.8470324,-4.4204164,-4.9732504,-4.6042275
298,classical.00091.au,classical,data/genres/classical/classical.00091.au,0.044745713,0.2237383,2192.798091164326,1911.9860367064261,4066.4670772965846,0.1524378537393576,-251.31345,88.72515,-41.767193,37.919785,-12.0239725,21.63785,-5.8541446,25.725729,-5.1964817,14.300962,-7.561345,10.469501,-4.921158,5.2831917,0.30772698,3.3197331,1.2613328,4.767063,-2.076303,1.1289668
299,classical.00009.au,classical,data/genres/classical/classical.00009.au,0.023797711,0.27047828,1216.2937624027388,1582.801550966995,2560.2595184609618,0.05627025686919505,-356.1422,139.8058,-6.278478,43.176285,-8.859082,11.042577,-8.373959,4.415756,-8.290998,8.6769705,-8.13816,3.424294,-1.4383348,-0.41947243,-1.7267194,-0.28363046,-0.65353817,1.1605493,-0.62484103,-0.25753152
300,country.00005.au,country,data/genres/country/country.00005.au,0.20394222,0.41733986,2926.71850016281,2735.991304925351,6171.979345551954,0.13645079999516255,-24.686296,62.388,-7.781104,28.539438,10.94478,5.6066923,0.022292996,13.830589,3.018164,9.872788,0.82449794,5.8765655,-1.2600596,2.9979,0.9432359,2.0834625,3.0420864,3.0536883,-0.12730667,3.6282501
301,country.00040.au,country,data/genres/country/country.00040.au,0.10901604,0.37335762,2450.1899459883007,2560.528371254279,5043.4278364152,0.10633306828076626,-102.88194,85.31353,-4.333601,30.579733,3.00969,-1.9541959,4.4580746,3.4346557,-4.2447853,-1.7690104,-3.975462,-1.3667578,-3.771226,-5.180279,-2.8907666,-0.26292244,-7.4150815,-4.092857,-3.4498038,-10.112635
302,country.00028.au,country,data/genres/country/country.00028.au,0.09415151,0.3182836,1473.9128485960437,1885.771478373075,2925.2739779351296,0.05981898824496904,-169.1715,132.80626,-13.480652,31.188446,6.3372602,-3.7624834,-2.0531867,-3.6156812,-4.558477,1.2849473,-6.982319,-7.2540226,-1.3909129,-9.512636,-5.416464,-1.9006186,-7.1659474,-1.4287803,0.15950537,-4.110529
303,country.00013.au,country,data/genres/country/country.00013.au,0.08004571,0.36809263,2812.3460731373007,2842.0528979361193,6062.663339904218,0.12956497617550308,-126.16003,77.63675,3.1653137,19.953508,10.83479,0.7278419,5.2160325,-0.49910036,-1.0022677,5.391963,-3.7306888,-3.5006063,-5.3320546,0.2888266,-2.0096767,0.8336692,0.32645592,-1.1202763,-4.394539,-2.6106482
304,country.00014.au,country,data/genres/country/country.00014.au,0.09266733,0.36474496,2951.907478934419,3036.164479338076,6568.810279302922,0.12474225401509288,-124.613556,72.51686,16.712091,18.248575,12.228126,8.091975,7.9814043,-0.51858795,2.3713706,-0.5609687,-5.5707827,0.54081863,-5.066661,-1.1604714,-3.5820608,-3.6940432,-0.17630349,-0.65160793,-4.144267,-3.9947877
305,country.00083.au,country,data/genres/country/country.00083.au,0.13108288,0.31841707,1435.953598684484,1729.5708080902307,2924.0573186254355,0.05955141616679566,-148.5353,141.28072,-15.880443,44.66152,0.9966133,13.658188,-13.2421,12.650367,-11.69885,12.15772,-10.477833,9.90708,-5.057319,1.3390493,-0.5610343,2.8555343,-8.097716,2.1129553,-2.4846442,-4.4322453
306,country.00069.au,country,data/genres/country/country.00069.au,0.087164536,0.3522701,1327.831388173283,1632.9745058466074,2756.025001360536,0.06108731012964396,-217.14195,136.15926,-10.350751,51.38358,2.6162825,15.124401,-0.66606647,12.288026,-6.228009,7.7927327,-5.4152484,3.6237192,-2.8092709,-0.3514824,-0.55341804,0.37017334,-2.2487483,-2.4954138,4.1885934,0.34244362
307,country.00024.au,country,data/genres/country/country.00024.au,0.09662891,0.27033034,1739.3758035924386,1907.4024511864604,3425.6292856883706,0.0824598188370743,-199.96965,109.10663,-5.5425515,48.153564,1.2135928,4.5935745,-9.1576805,-1.4657022,-11.660474,-5.201716,-11.55383,4.9812455,-4.977015,-6.04591,-0.6942897,-8.536433,-8.453808,-7.9261303,-7.603389,-0.38807052
308,country.00090.au,country,data/genres/country/country.00090.au,0.14741133,0.3711881,1927.3675705051005,1972.027627355569,3883.251518509336,0.0990303913506192,-91.66023,115.86564,-30.207294,52.282845,-5.029394,16.959686,-15.665267,13.541306,-12.769927,15.972103,-11.97041,11.064907,-9.962525,2.096218,-7.830179,5.0335464,-7.3048234,3.0479867,-4.4416423,-2.2307613
309,country.00055.au,country,data/genres/country/country.00055.au,0.15502296,0.35704875,1881.2033432527187,2116.279486261904,4111.441805340557,0.08110419589299536,-82.936584,122.52581,-16.658379,40.013554,-15.002239,21.666893,-18.253975,18.361898,-17.980974,16.985905,-16.04422,8.531327,-8.701,10.767324,-4.6254125,7.234263,-7.6063757,5.3044953,-5.51118,-0.17864925
310,country.00080.au,country,data/genres/country/country.00080.au,0.15331437,0.38753393,2049.759446337362,2188.191879342102,4435.639844959365,0.08940724470297988,-100.93162,111.61461,-13.152256,44.60817,-5.9632473,29.34346,-7.9634733,19.591784,-22.453604,17.274103,-17.83426,11.411735,-12.455424,1.6525947,-8.5292225,2.7226453,-7.304246,4.8753796,-1.2123406,-1.2970006
311,country.00093.au,country,data/genres/country/country.00093.au,0.09258536,0.25090155,1537.6142011039794,1716.0813515078473,3054.864860983456,0.068123926688274,-213.56749,117.228546,-21.87037,45.655285,-10.280886,5.0587697,-11.913266,5.5664916,-17.811745,0.18703978,-14.16328,-1.1500148,-10.305499,-4.0497265,-6.637212,-5.4211583,-9.715488,-3.2046714,-4.448883,-9.154215
312,country.00064.au,country,data/genres/country/country.00064.au,0.08259509,0.26316714,1512.2312015498755,1865.9870550247606,3237.997086941273,0.060115282749613,-217.7767,128.35417,-7.492325,39.234943,-2.5279465,18.152468,-15.1496105,16.76135,-15.270254,4.8813467,-6.504579,2.8903341,-11.51174,-0.12073075,-10.628514,2.2581186,-9.165715,6.868211,6.2296047,3.374548
313,country.00061.au,country,data/genres/country/country.00061.au,0.10720948,0.31442347,1397.8638652030586,1896.2299168979375,3101.231247278928,0.048586629861648606,-186.37599,135.86496,5.940289,45.85114,-5.7592483,22.770424,-13.006104,17.121725,-13.754493,9.733424,-8.36516,6.6502786,-9.089779,5.434661,-6.8554416,1.5539215,-8.565646,5.4486876,-4.3591747,-4.7052374
314,country.00012.au,country,data/genres/country/country.00012.au,0.12694478,0.29650375,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,-140.99734,123.89676,-2.497778,27.979488,0.012475737,1.2144785,-11.0220375,-1.3715369,-7.0123377,-6.1065483,-5.1921415,-2.1690207,-4.600427,-2.3329775,-1.1766284,-3.9648762,-4.2370105,-7.8195286,-1.6742476,-1.0856876
